rivid,area_sqm,lon_index,lat_index,npoints,lsm_grid_lon,lsm_grid_lat
14620288,0,691,439,1,-96.20833333333672,42.29166666666572
14619746,0,691,439,1,-96.20833333333672,42.29166666666572
14619776,0,691,439,1,-96.20833333333672,42.29166666666572
14622144,0,691,439,1,-96.20833333333672,42.29166666666572
14621952,0,691,439,1,-96.20833333333672,42.29166666666572
14621150,0,691,439,1,-96.20833333333672,42.29166666666572
14621154,0,691,439,1,-96.20833333333672,42.29166666666572
14622264,0,691,439,1,-96.20833333333672,42.29166666666572
14621998,0,691,439,1,-96.20833333333672,42.29166666666572
14619122,0,691,439,1,-96.20833333333672,42.29166666666572
14619124,0,691,439,1,-96.20833333333672,42.29166666666572
14619928,0,691,439,1,-96.20833333333672,42.29166666666572
14620462,0,691,439,1,-96.20833333333672,42.29166666666572
14621212,0,691,439,1,-96.20833333333672,42.29166666666572
14620796,0,691,439,1,-96.20833333333672,42.29166666666572
14621714,0,691,439,1,-96.20833333333672,42.29166666666572
14620292,0,691,439,1,-96.20833333333672,42.29166666666572
14620808,0,691,439,1,-96.20833333333672,42.29166666666572
14620620,0,691,439,1,-96.20833333333672,42.29166666666572
14620166,0,691,439,1,-96.20833333333672,42.29166666666572
14619756,0,691,439,1,-96.20833333333672,42.29166666666572
14619806,0,691,439,1,-96.20833333333672,42.29166666666572
14618904,0,691,439,1,-96.20833333333672,42.29166666666572
14618944,0,691,439,1,-96.20833333333672,42.29166666666572
14621958,0,691,439,1,-96.20833333333672,42.29166666666572
14622708,0,691,439,1,-96.20833333333672,42.29166666666572
14620934,0,691,439,1,-96.20833333333672,42.29166666666572
14620020,0,691,439,1,-96.20833333333672,42.29166666666572
14620038,0,691,439,1,-96.20833333333672,42.29166666666572
14622652,0,691,439,1,-96.20833333333672,42.29166666666572
14620182,0,691,439,1,-96.20833333333672,42.29166666666572
14620658,0,691,439,1,-96.20833333333672,42.29166666666572
14622896,0,691,439,1,-96.20833333333672,42.29166666666572
14618922,0,691,439,1,-96.20833333333672,42.29166666666572
14620988,0,691,439,1,-96.20833333333672,42.29166666666572
14620528,0,691,439,1,-96.20833333333672,42.29166666666572
14621658,0,691,439,1,-96.20833333333672,42.29166666666572
14623004,0,691,439,1,-96.20833333333672,42.29166666666572
14620930,0,691,439,1,-96.20833333333672,42.29166666666572
14622830,0,691,439,1,-96.20833333333672,42.29166666666572
14622368,0,691,439,1,-96.20833333333672,42.29166666666572
14622586,0,691,439,1,-96.20833333333672,42.29166666666572
14622972,0,691,439,1,-96.20833333333672,42.29166666666572
14623410,0,691,439,1,-96.20833333333672,42.29166666666572
14620954,0,691,439,1,-96.20833333333672,42.29166666666572
14621206,0,691,439,1,-96.20833333333672,42.29166666666572
14619966,0,691,439,1,-96.20833333333672,42.29166666666572
14622490,0,691,439,1,-96.20833333333672,42.29166666666572
14619816,0,691,439,1,-96.20833333333672,42.29166666666572
14621932,0,691,439,1,-96.20833333333672,42.29166666666572
14620864,0,691,439,1,-96.20833333333672,42.29166666666572
14620928,0,691,439,1,-96.20833333333672,42.29166666666572
14624618,0,691,439,1,-96.20833333333672,42.29166666666572
14620156,0,691,439,1,-96.20833333333672,42.29166666666572
14621200,0,691,439,1,-96.20833333333672,42.29166666666572
14622680,0,691,439,1,-96.20833333333672,42.29166666666572
14620836,0,691,439,1,-96.20833333333672,42.29166666666572
14620694,0,691,439,1,-96.20833333333672,42.29166666666572
14619936,0,691,439,1,-96.20833333333672,42.29166666666572
14621788,0,691,439,1,-96.20833333333672,42.29166666666572
14619722,0,691,439,1,-96.20833333333672,42.29166666666572
14619828,0,691,439,1,-96.20833333333672,42.29166666666572
14621208,0,691,439,1,-96.20833333333672,42.29166666666572
14621142,0,691,439,1,-96.20833333333672,42.29166666666572
14620764,0,691,439,1,-96.20833333333672,42.29166666666572
14622640,0,691,439,1,-96.20833333333672,42.29166666666572
14621790,0,691,439,1,-96.20833333333672,42.29166666666572
14630670,0,691,439,1,-96.20833333333672,42.29166666666572
14619838,0,691,439,1,-96.20833333333672,42.29166666666572
14619922,0,691,439,1,-96.20833333333672,42.29166666666572
14621140,0,691,439,1,-96.20833333333672,42.29166666666572
14620252,0,691,439,1,-96.20833333333672,42.29166666666572
14620756,0,691,439,1,-96.20833333333672,42.29166666666572
14620788,0,691,439,1,-96.20833333333672,42.29166666666572
14620610,0,691,439,1,-96.20833333333672,42.29166666666572
14620702,0,691,439,1,-96.20833333333672,42.29166666666572
14620508,0,691,439,1,-96.20833333333672,42.29166666666572
14619016,0,691,439,1,-96.20833333333672,42.29166666666572
14620010,0,691,439,1,-96.20833333333672,42.29166666666572
14619862,0,691,439,1,-96.20833333333672,42.29166666666572
14619872,0,691,439,1,-96.20833333333672,42.29166666666572
14621618,0,691,439,1,-96.20833333333672,42.29166666666572
14621248,0,691,439,1,-96.20833333333672,42.29166666666572
14622376,0,691,439,1,-96.20833333333672,42.29166666666572
14619740,0,691,439,1,-96.20833333333672,42.29166666666572
14622034,0,691,439,1,-96.20833333333672,42.29166666666572
14620730,0,691,439,1,-96.20833333333672,42.29166666666572
14620054,0,691,439,1,-96.20833333333672,42.29166666666572
14620056,0,691,439,1,-96.20833333333672,42.29166666666572
14618778,0,691,439,1,-96.20833333333672,42.29166666666572
14618786,0,691,439,1,-96.20833333333672,42.29166666666572
14618710,0,691,439,1,-96.20833333333672,42.29166666666572
14620294,0,691,439,1,-96.20833333333672,42.29166666666572
14620408,0,691,439,1,-96.20833333333672,42.29166666666572
14619744,0,691,439,1,-96.20833333333672,42.29166666666572
14622828,0,691,439,1,-96.20833333333672,42.29166666666572
14620706,0,691,439,1,-96.20833333333672,42.29166666666572
14620684,0,691,439,1,-96.20833333333672,42.29166666666572
14620914,0,691,439,1,-96.20833333333672,42.29166666666572
14619814,0,691,439,1,-96.20833333333672,42.29166666666572
14618900,0,691,439,1,-96.20833333333672,42.29166666666572
14619006,0,691,439,1,-96.20833333333672,42.29166666666572
14620894,0,691,439,1,-96.20833333333672,42.29166666666572
14620370,0,691,439,1,-96.20833333333672,42.29166666666572
14621692,0,691,439,1,-96.20833333333672,42.29166666666572
14621050,0,691,439,1,-96.20833333333672,42.29166666666572
14621264,0,691,439,1,-96.20833333333672,42.29166666666572
14620062,0,691,439,1,-96.20833333333672,42.29166666666572
14620084,0,691,439,1,-96.20833333333672,42.29166666666572
14621816,0,691,439,1,-96.20833333333672,42.29166666666572
14620804,0,691,439,1,-96.20833333333672,42.29166666666572
14622546,0,691,439,1,-96.20833333333672,42.29166666666572
14618708,0,691,439,1,-96.20833333333672,42.29166666666572
14622466,0,691,439,1,-96.20833333333672,42.29166666666572
14623406,0,691,439,1,-96.20833333333672,42.29166666666572
14622504,0,691,439,1,-96.20833333333672,42.29166666666572
14620160,0,691,439,1,-96.20833333333672,42.29166666666572
14622576,0,691,439,1,-96.20833333333672,42.29166666666572
14622696,0,691,439,1,-96.20833333333672,42.29166666666572
14620852,0,691,439,1,-96.20833333333672,42.29166666666572
14620940,0,691,439,1,-96.20833333333672,42.29166666666572
14620810,0,691,439,1,-96.20833333333672,42.29166666666572
14620938,0,691,439,1,-96.20833333333672,42.29166666666572
14622764,0,691,439,1,-96.20833333333672,42.29166666666572
14619732,0,691,439,1,-96.20833333333672,42.29166666666572
14620152,0,691,439,1,-96.20833333333672,42.29166666666572
14620098,0,691,439,1,-96.20833333333672,42.29166666666572
14622786,0,691,439,1,-96.20833333333672,42.29166666666572
14620920,0,691,439,1,-96.20833333333672,42.29166666666572
14622474,0,691,439,1,-96.20833333333672,42.29166666666572
14622334,0,691,439,1,-96.20833333333672,42.29166666666572
14620034,0,691,439,1,-96.20833333333672,42.29166666666572
14620048,0,691,439,1,-96.20833333333672,42.29166666666572
14620854,0,691,439,1,-96.20833333333672,42.29166666666572
14622362,0,691,439,1,-96.20833333333672,42.29166666666572
14622110,0,691,439,1,-96.20833333333672,42.29166666666572
14620420,0,691,439,1,-96.20833333333672,42.29166666666572
14620196,0,691,439,1,-96.20833333333672,42.29166666666572
14620886,0,691,439,1,-96.20833333333672,42.29166666666572
14620882,0,691,439,1,-96.20833333333672,42.29166666666572
14620114,0,691,439,1,-96.20833333333672,42.29166666666572
14622180,0,691,439,1,-96.20833333333672,42.29166666666572
14621876,0,691,439,1,-96.20833333333672,42.29166666666572
14620540,0,691,439,1,-96.20833333333672,42.29166666666572
14620734,0,691,439,1,-96.20833333333672,42.29166666666572
14623232,0,691,439,1,-96.20833333333672,42.29166666666572
14620850,0,691,439,1,-96.20833333333672,42.29166666666572
14622806,0,691,439,1,-96.20833333333672,42.29166666666572
14621644,0,691,439,1,-96.20833333333672,42.29166666666572
14620234,0,691,439,1,-96.20833333333672,42.29166666666572
14622766,0,691,439,1,-96.20833333333672,42.29166666666572
14620990,0,691,439,1,-96.20833333333672,42.29166666666572
14620028,0,691,439,1,-96.20833333333672,42.29166666666572
14620060,0,691,439,1,-96.20833333333672,42.29166666666572
14621674,0,691,439,1,-96.20833333333672,42.29166666666572
14619680,0,691,439,1,-96.20833333333672,42.29166666666572
14620354,0,691,439,1,-96.20833333333672,42.29166666666572
14620226,0,691,439,1,-96.20833333333672,42.29166666666572
14618724,0,691,439,1,-96.20833333333672,42.29166666666572
14618770,0,691,439,1,-96.20833333333672,42.29166666666572
14618782,0,691,439,1,-96.20833333333672,42.29166666666572
14620994,0,691,439,1,-96.20833333333672,42.29166666666572
14621056,0,691,439,1,-96.20833333333672,42.29166666666572
14618838,0,691,439,1,-96.20833333333672,42.29166666666572
14620744,0,691,439,1,-96.20833333333672,42.29166666666572
14620070,0,691,439,1,-96.20833333333672,42.29166666666572
14620876,0,691,439,1,-96.20833333333672,42.29166666666572
14618854,0,691,439,1,-96.20833333333672,42.29166666666572
14619846,0,691,439,1,-96.20833333333672,42.29166666666572
14620888,0,691,439,1,-96.20833333333672,42.29166666666572
14619896,0,691,439,1,-96.20833333333672,42.29166666666572
14619938,0,691,439,1,-96.20833333333672,42.29166666666572
14618890,0,691,439,1,-96.20833333333672,42.29166666666572
14618894,0,691,439,1,-96.20833333333672,42.29166666666572
14621666,0,691,439,1,-96.20833333333672,42.29166666666572
14623438,0,691,439,1,-96.20833333333672,42.29166666666572
14620758,0,691,439,1,-96.20833333333672,42.29166666666572
14622966,0,691,439,1,-96.20833333333672,42.29166666666572
14622306,0,691,439,1,-96.20833333333672,42.29166666666572
14620388,0,691,439,1,-96.20833333333672,42.29166666666572
14621764,0,691,439,1,-96.20833333333672,42.29166666666572
14622372,0,691,439,1,-96.20833333333672,42.29166666666572
14621626,0,691,439,1,-96.20833333333672,42.29166666666572
14624706,0,691,439,1,-96.20833333333672,42.29166666666572
14621676,0,691,439,1,-96.20833333333672,42.29166666666572
14623080,0,691,439,1,-96.20833333333672,42.29166666666572
14623240,0,691,439,1,-96.20833333333672,42.29166666666572
14623024,0,691,439,1,-96.20833333333672,42.29166666666572
14619836,0,691,439,1,-96.20833333333672,42.29166666666572
14620726,0,691,439,1,-96.20833333333672,42.29166666666572
14622196,0,691,439,1,-96.20833333333672,42.29166666666572
14621700,0,691,439,1,-96.20833333333672,42.29166666666572
14623192,0,691,439,1,-96.20833333333672,42.29166666666572
14620390,0,691,439,1,-96.20833333333672,42.29166666666572
14624586,0,691,439,1,-96.20833333333672,42.29166666666572
14624634,0,691,439,1,-96.20833333333672,42.29166666666572
14623214,0,691,439,1,-96.20833333333672,42.29166666666572
14620688,0,691,439,1,-96.20833333333672,42.29166666666572
14619842,0,691,439,1,-96.20833333333672,42.29166666666572
14620394,0,691,439,1,-96.20833333333672,42.29166666666572
14620530,0,691,439,1,-96.20833333333672,42.29166666666572
14622906,0,691,439,1,-96.20833333333672,42.29166666666572
14622606,0,691,439,1,-96.20833333333672,42.29166666666572
14623306,0,691,439,1,-96.20833333333672,42.29166666666572
14624788,0,691,439,1,-96.20833333333672,42.29166666666572
14620392,0,691,439,1,-96.20833333333672,42.29166666666572
14622438,0,691,439,1,-96.20833333333672,42.29166666666572
14623216,0,691,439,1,-96.20833333333672,42.29166666666572
14623130,0,691,439,1,-96.20833333333672,42.29166666666572
14622282,0,691,439,1,-96.20833333333672,42.29166666666572
14622280,0,691,439,1,-96.20833333333672,42.29166666666572
14620580,0,691,439,1,-96.20833333333672,42.29166666666572
14620650,0,691,439,1,-96.20833333333672,42.29166666666572
14622784,0,691,439,1,-96.20833333333672,42.29166666666572
14620656,0,691,439,1,-96.20833333333672,42.29166666666572
14621826,0,691,439,1,-96.20833333333672,42.29166666666572
14623394,0,691,439,1,-96.20833333333672,42.29166666666572
14623218,0,691,439,1,-96.20833333333672,42.29166666666572
14623164,0,691,439,1,-96.20833333333672,42.29166666666572
14619886,0,691,439,1,-96.20833333333672,42.29166666666572
14620350,0,691,439,1,-96.20833333333672,42.29166666666572
14622924,0,691,439,1,-96.20833333333672,42.29166666666572
14622364,0,691,439,1,-96.20833333333672,42.29166666666572
14620330,0,691,439,1,-96.20833333333672,42.29166666666572
14620636,0,691,439,1,-96.20833333333672,42.29166666666572
14621634,0,691,439,1,-96.20833333333672,42.29166666666572
14620564,0,691,439,1,-96.20833333333672,42.29166666666572
14620440,0,691,439,1,-96.20833333333672,42.29166666666572
14622834,0,691,439,1,-96.20833333333672,42.29166666666572
14622338,0,691,439,1,-96.20833333333672,42.29166666666572
14623330,0,691,439,1,-96.20833333333672,42.29166666666572
14624628,0,691,439,1,-96.20833333333672,42.29166666666572
14620732,0,691,439,1,-96.20833333333672,42.29166666666572
14620716,0,691,439,1,-96.20833333333672,42.29166666666572
14624662,0,691,439,1,-96.20833333333672,42.29166666666572
14624714,0,691,439,1,-96.20833333333672,42.29166666666572
14624766,0,691,439,1,-96.20833333333672,42.29166666666572
14621246,0,691,439,1,-96.20833333333672,42.29166666666572
14621034,0,691,439,1,-96.20833333333672,42.29166666666572
14621022,0,691,439,1,-96.20833333333672,42.29166666666572
14621938,0,691,439,1,-96.20833333333672,42.29166666666572
14623226,0,691,439,1,-96.20833333333672,42.29166666666572
14623416,0,691,439,1,-96.20833333333672,42.29166666666572
14622844,0,691,439,1,-96.20833333333672,42.29166666666572
14623022,0,691,439,1,-96.20833333333672,42.29166666666572
14624636,0,691,439,1,-96.20833333333672,42.29166666666572
14622244,0,691,439,1,-96.20833333333672,42.29166666666572
14624650,0,691,439,1,-96.20833333333672,42.29166666666572
14623322,0,691,439,1,-96.20833333333672,42.29166666666572
14620248,0,691,439,1,-96.20833333333672,42.29166666666572
14620368,0,691,439,1,-96.20833333333672,42.29166666666572
14621962,0,691,439,1,-96.20833333333672,42.29166666666572
14622620,0,691,439,1,-96.20833333333672,42.29166666666572
14620372,0,691,439,1,-96.20833333333672,42.29166666666572
14620646,0,691,439,1,-96.20833333333672,42.29166666666572
14620522,0,691,439,1,-96.20833333333672,42.29166666666572
14621960,0,691,439,1,-96.20833333333672,42.29166666666572
14622540,0,691,439,1,-96.20833333333672,42.29166666666572
14623076,0,691,439,1,-96.20833333333672,42.29166666666572
14624600,0,691,439,1,-96.20833333333672,42.29166666666572
14622356,0,691,439,1,-96.20833333333672,42.29166666666572
14622332,0,691,439,1,-96.20833333333672,42.29166666666572
14620682,0,691,439,1,-96.20833333333672,42.29166666666572
14620402,0,691,439,1,-96.20833333333672,42.29166666666572
14622436,0,691,439,1,-96.20833333333672,42.29166666666572
14622964,0,691,439,1,-96.20833333333672,42.29166666666572
14622974,0,691,439,1,-96.20833333333672,42.29166666666572
14621872,0,691,439,1,-96.20833333333672,42.29166666666572
14623354,0,691,439,1,-96.20833333333672,42.29166666666572
14622204,0,691,439,1,-96.20833333333672,42.29166666666572
14621896,0,691,439,1,-96.20833333333672,42.29166666666572
14620618,0,691,439,1,-96.20833333333672,42.29166666666572
14621822,0,691,439,1,-96.20833333333672,42.29166666666572
14622318,0,691,439,1,-96.20833333333672,42.29166666666572
14623478,0,691,439,1,-96.20833333333672,42.29166666666572
14623268,0,691,439,1,-96.20833333333672,42.29166666666572
14619868,0,691,439,1,-96.20833333333672,42.29166666666572
14623026,0,691,439,1,-96.20833333333672,42.29166666666572
14622902,0,691,439,1,-96.20833333333672,42.29166666666572
14621936,0,691,439,1,-96.20833333333672,42.29166666666572
14620640,0,691,439,1,-96.20833333333672,42.29166666666572
14621678,0,691,439,1,-96.20833333333672,42.29166666666572
14630666,0,691,439,1,-96.20833333333672,42.29166666666572
14622522,0,691,439,1,-96.20833333333672,42.29166666666572
14623174,0,691,439,1,-96.20833333333672,42.29166666666572
14621770,0,691,439,1,-96.20833333333672,42.29166666666572
14623332,0,691,439,1,-96.20833333333672,42.29166666666572
14620342,0,691,439,1,-96.20833333333672,42.29166666666572
14622950,0,691,439,1,-96.20833333333672,42.29166666666572
14623000,0,691,439,1,-96.20833333333672,42.29166666666572
14622470,0,691,439,1,-96.20833333333672,42.29166666666572
14620404,0,691,439,1,-96.20833333333672,42.29166666666572
14624648,0,691,439,1,-96.20833333333672,42.29166666666572
14620498,0,691,439,1,-96.20833333333672,42.29166666666572
14622266,0,691,439,1,-96.20833333333672,42.29166666666572
14623154,0,691,439,1,-96.20833333333672,42.29166666666572
14623062,0,691,439,1,-96.20833333333672,42.29166666666572
14621258,0,691,439,1,-96.20833333333672,42.29166666666572
14621656,0,691,439,1,-96.20833333333672,42.29166666666572
14623178,0,691,439,1,-96.20833333333672,42.29166666666572
14624606,0,691,439,1,-96.20833333333672,42.29166666666572
14622632,0,691,439,1,-96.20833333333672,42.29166666666572
14623290,0,691,439,1,-96.20833333333672,42.29166666666572
14620718,0,691,439,1,-96.20833333333672,42.29166666666572
14622492,0,691,439,1,-96.20833333333672,42.29166666666572
14622852,0,691,439,1,-96.20833333333672,42.29166666666572
14619888,0,691,439,1,-96.20833333333672,42.29166666666572
14620560,0,691,439,1,-96.20833333333672,42.29166666666572
14622562,0,691,439,1,-96.20833333333672,42.29166666666572
14621842,0,691,439,1,-96.20833333333672,42.29166666666572
14622190,0,691,439,1,-96.20833333333672,42.29166666666572
14622496,0,691,439,1,-96.20833333333672,42.29166666666572
14622010,0,691,439,1,-96.20833333333672,42.29166666666572
14623078,0,691,439,1,-96.20833333333672,42.29166666666572
14622398,0,691,439,1,-96.20833333333672,42.29166666666572
14622296,0,691,439,1,-96.20833333333672,42.29166666666572
14622960,0,691,439,1,-96.20833333333672,42.29166666666572
14620374,0,691,439,1,-96.20833333333672,42.29166666666572
14619784,0,691,439,1,-96.20833333333672,42.29166666666572
14619884,0,691,439,1,-96.20833333333672,42.29166666666572
14621820,0,691,439,1,-96.20833333333672,42.29166666666572
14621978,0,691,439,1,-96.20833333333672,42.29166666666572
14619256,0,691,439,1,-96.20833333333672,42.29166666666572
14620698,0,691,439,1,-96.20833333333672,42.29166666666572
14621616,0,691,439,1,-96.20833333333672,42.29166666666572
14623110,0,691,439,1,-96.20833333333672,42.29166666666572
14622274,0,691,439,1,-96.20833333333672,42.29166666666572
14623412,0,691,439,1,-96.20833333333672,42.29166666666572
14623308,0,691,439,1,-96.20833333333672,42.29166666666572
14621036,0,691,439,1,-96.20833333333672,42.29166666666572
14621746,0,691,439,1,-96.20833333333672,42.29166666666572
14623370,0,691,439,1,-96.20833333333672,42.29166666666572
14623040,0,691,439,1,-96.20833333333672,42.29166666666572
14622672,0,691,439,1,-96.20833333333672,42.29166666666572
14619724,0,691,439,1,-96.20833333333672,42.29166666666572
14621008,0,691,439,1,-96.20833333333672,42.29166666666572
14620416,0,691,439,1,-96.20833333333672,42.29166666666572
14622688,0,691,439,1,-96.20833333333672,42.29166666666572
14624592,0,691,439,1,-96.20833333333672,42.29166666666572
14624590,0,691,439,1,-96.20833333333672,42.29166666666572
14623100,0,691,439,1,-96.20833333333672,42.29166666666572
14622430,0,691,439,1,-96.20833333333672,42.29166666666572
14620430,0,691,439,1,-96.20833333333672,42.29166666666572
14620670,0,691,439,1,-96.20833333333672,42.29166666666572
14621868,0,691,439,1,-96.20833333333672,42.29166666666572
14621990,0,691,439,1,-96.20833333333672,42.29166666666572
14623372,0,691,439,1,-96.20833333333672,42.29166666666572
14623222,0,691,439,1,-96.20833333333672,42.29166666666572
14620326,0,691,439,1,-96.20833333333672,42.29166666666572
14621786,0,691,439,1,-96.20833333333672,42.29166666666572
14621798,0,691,439,1,-96.20833333333672,42.29166666666572
14621882,0,691,439,1,-96.20833333333672,42.29166666666572
14622686,0,691,439,1,-96.20833333333672,42.29166666666572
14622668,0,691,439,1,-96.20833333333672,42.29166666666572
14620680,0,691,439,1,-96.20833333333672,42.29166666666572
14621784,0,691,439,1,-96.20833333333672,42.29166666666572
14622734,0,691,439,1,-96.20833333333672,42.29166666666572
14622762,0,691,439,1,-96.20833333333672,42.29166666666572
14622462,0,691,439,1,-96.20833333333672,42.29166666666572
14621780,0,691,439,1,-96.20833333333672,42.29166666666572
14622842,0,691,439,1,-96.20833333333672,42.29166666666572
14618714,0,691,439,1,-96.20833333333672,42.29166666666572
14622248,0,691,439,1,-96.20833333333672,42.29166666666572
14622566,0,691,439,1,-96.20833333333672,42.29166666666572
14621016,0,691,439,1,-96.20833333333672,42.29166666666572
14622350,0,691,439,1,-96.20833333333672,42.29166666666572
14624778,0,691,439,1,-96.20833333333672,42.29166666666572
14624848,0,691,439,1,-96.20833333333672,42.29166666666572
14622916,0,691,439,1,-96.20833333333672,42.29166666666572
14622744,0,691,439,1,-96.20833333333672,42.29166666666572
14624726,0,691,439,1,-96.20833333333672,42.29166666666572
14618828,0,691,439,1,-96.20833333333672,42.29166666666572
14622800,0,691,439,1,-96.20833333333672,42.29166666666572
14622406,0,691,439,1,-96.20833333333672,42.29166666666572
14623302,0,691,439,1,-96.20833333333672,42.29166666666572
14622624,0,691,439,1,-96.20833333333672,42.29166666666572
14622526,0,691,439,1,-96.20833333333672,42.29166666666572
14624654,0,691,439,1,-96.20833333333672,42.29166666666572
14622388,0,691,439,1,-96.20833333333672,42.29166666666572
14622976,0,691,439,1,-96.20833333333672,42.29166666666572
14623258,0,691,439,1,-96.20833333333672,42.29166666666572
14624830,0,691,439,1,-96.20833333333672,42.29166666666572
14622812,0,691,439,1,-96.20833333333672,42.29166666666572
14622878,0,691,439,1,-96.20833333333672,42.29166666666572
14622910,0,691,439,1,-96.20833333333672,42.29166666666572
14622384,0,691,439,1,-96.20833333333672,42.29166666666572
14623128,0,691,439,1,-96.20833333333672,42.29166666666572
14623114,0,691,439,1,-96.20833333333672,42.29166666666572
14624802,0,691,439,1,-96.20833333333672,42.29166666666572
14623256,0,691,439,1,-96.20833333333672,42.29166666666572
14619712,0,691,439,1,-96.20833333333672,42.29166666666572
14623066,0,691,439,1,-96.20833333333672,42.29166666666572
14623158,0,691,439,1,-96.20833333333672,42.29166666666572
14624712,0,691,439,1,-96.20833333333672,42.29166666666572
14622590,0,691,439,1,-96.20833333333672,42.29166666666572
14624672,0,691,439,1,-96.20833333333672,42.29166666666572
14622594,0,691,439,1,-96.20833333333672,42.29166666666572
14622234,0,691,439,1,-96.20833333333672,42.29166666666572
14623250,0,691,439,1,-96.20833333333672,42.29166666666572
14619934,0,691,439,1,-96.20833333333672,42.29166666666572
14623134,0,691,439,1,-96.20833333333672,42.29166666666572
14622252,0,691,439,1,-96.20833333333672,42.29166666666572
14622150,0,691,439,1,-96.20833333333672,42.29166666666572
14623220,0,691,439,1,-96.20833333333672,42.29166666666572
14621994,0,691,439,1,-96.20833333333672,42.29166666666572
14623234,0,691,439,1,-96.20833333333672,42.29166666666572
14623288,0,691,439,1,-96.20833333333672,42.29166666666572
14624820,0,691,439,1,-96.20833333333672,42.29166666666572
14623426,0,691,439,1,-96.20833333333672,42.29166666666572
14623036,0,691,439,1,-96.20833333333672,42.29166666666572
14624580,0,691,439,1,-96.20833333333672,42.29166666666572
14622944,0,691,439,1,-96.20833333333672,42.29166666666572
14622692,0,691,439,1,-96.20833333333672,42.29166666666572
14622662,0,691,439,1,-96.20833333333672,42.29166666666572
14622396,0,691,439,1,-96.20833333333672,42.29166666666572
14622816,0,691,439,1,-96.20833333333672,42.29166666666572
14624728,0,691,439,1,-96.20833333333672,42.29166666666572
14621292,0,691,439,1,-96.20833333333672,42.29166666666572
14619914,0,691,439,1,-96.20833333333672,42.29166666666572
14618932,0,691,439,1,-96.20833333333672,42.29166666666572
14624710,0,691,439,1,-96.20833333333672,42.29166666666572
14622236,0,691,439,1,-96.20833333333672,42.29166666666572
14623006,0,691,439,1,-96.20833333333672,42.29166666666572
14623012,0,691,439,1,-96.20833333333672,42.29166666666572
14624642,0,691,439,1,-96.20833333333672,42.29166666666572
14625342,0,691,439,1,-96.20833333333672,42.29166666666572
14622256,0,691,439,1,-96.20833333333672,42.29166666666572
14624568,0,691,439,1,-96.20833333333672,42.29166666666572
14623530,0,691,439,1,-96.20833333333672,42.29166666666572
14621390,0,691,439,1,-96.20833333333672,42.29166666666572
14619296,0,691,439,1,-96.20833333333672,42.29166666666572
14623038,0,691,439,1,-96.20833333333672,42.29166666666572
14624750,0,691,439,1,-96.20833333333672,42.29166666666572
14623052,0,691,439,1,-96.20833333333672,42.29166666666572
14622636,0,691,439,1,-96.20833333333672,42.29166666666572
14624796,0,691,439,1,-96.20833333333672,42.29166666666572
14624764,0,691,439,1,-96.20833333333672,42.29166666666572
14623292,0,691,439,1,-96.20833333333672,42.29166666666572
14622316,0,691,439,1,-96.20833333333672,42.29166666666572
14622612,0,691,439,1,-96.20833333333672,42.29166666666572
14624838,0,691,439,1,-96.20833333333672,42.29166666666572
14623060,0,691,439,1,-96.20833333333672,42.29166666666572
14625340,0,691,439,1,-96.20833333333672,42.29166666666572
14622870,0,691,439,1,-96.20833333333672,42.29166666666572
14623384,0,691,439,1,-96.20833333333672,42.29166666666572
14623388,0,691,439,1,-96.20833333333672,42.29166666666572
14623068,0,691,439,1,-96.20833333333672,42.29166666666572
14623198,0,691,439,1,-96.20833333333672,42.29166666666572
14623186,0,691,439,1,-96.20833333333672,42.29166666666572
14623018,0,691,439,1,-96.20833333333672,42.29166666666572
14622276,0,691,439,1,-96.20833333333672,42.29166666666572
14623144,0,691,439,1,-96.20833333333672,42.29166666666572
14624792,0,691,439,1,-96.20833333333672,42.29166666666572
14623276,0,691,439,1,-96.20833333333672,42.29166666666572
14623390,0,691,439,1,-96.20833333333672,42.29166666666572
14622892,0,691,439,1,-96.20833333333672,42.29166666666572
14618772,0,691,439,1,-96.20833333333672,42.29166666666572
14619742,0,691,439,1,-96.20833333333672,42.29166666666572
14622532,0,691,439,1,-96.20833333333672,42.29166666666572
14624626,0,691,439,1,-96.20833333333672,42.29166666666572
14622016,0,691,439,1,-96.20833333333672,42.29166666666572
14622570,0,691,439,1,-96.20833333333672,42.29166666666572
14622400,0,691,439,1,-96.20833333333672,42.29166666666572
14624746,0,691,439,1,-96.20833333333672,42.29166666666572
14622912,0,691,439,1,-96.20833333333672,42.29166666666572
14623002,0,691,439,1,-96.20833333333672,42.29166666666572
14622968,0,691,439,1,-96.20833333333672,42.29166666666572
14620322,0,691,439,1,-96.20833333333672,42.29166666666572
14622592,0,691,439,1,-96.20833333333672,42.29166666666572
14623244,0,691,439,1,-96.20833333333672,42.29166666666572
14624768,0,691,439,1,-96.20833333333672,42.29166666666572
14622174,0,691,439,1,-96.20833333333672,42.29166666666572
14622452,0,691,439,1,-96.20833333333672,42.29166666666572
14622770,0,691,439,1,-96.20833333333672,42.29166666666572
14622390,0,691,439,1,-96.20833333333672,42.29166666666572
14625338,0,691,439,1,-96.20833333333672,42.29166666666572
14624646,0,691,439,1,-96.20833333333672,42.29166666666572
14622988,0,691,439,1,-96.20833333333672,42.29166666666572
14623482,0,691,439,1,-96.20833333333672,42.29166666666572
14622752,0,691,439,1,-96.20833333333672,42.29166666666572
14624638,0,691,439,1,-96.20833333333672,42.29166666666572
